agency_cd,site_no,datetime,cfs,cfs_cd,day_of_year,water_day,year,month
USGS,9503700,8/31/2011,18,A,243,335,2011,8
USGS,9503700,9/1/2011,18,A,244,336,2011,9
USGS,9503700,9/2/2011,18,A,245,337,2011,9
USGS,9503700,9/3/2011,18,A,246,338,2011,9
USGS,9503700,9/4/2011,18,A,247,339,2011,9
USGS,9503700,9/5/2011,18,A:e,248,340,2011,9
USGS,9503700,9/6/2011,19,A:e,249,341,2011,9
USGS,9503700,9/7/2011,19,A,250,342,2011,9
USGS,9503700,9/8/2011,18,A,251,343,2011,9
USGS,9503700,9/9/2011,19,A,252,344,2011,9
USGS,9503700,9/10/2011,19,A,253,345,2011,9
USGS,9503700,9/11/2011,19,A,254,346,2011,9
USGS,9503700,9/12/2011,20,A,255,347,2011,9
USGS,9503700,9/13/2011,20,A,256,348,2011,9
USGS,9503700,9/14/2011,20,A,257,349,2011,9
USGS,9503700,9/15/2011,19,A,258,350,2011,9
USGS,9503700,9/16/2011,20,A,259,351,2011,9
USGS,9503700,9/17/2011,20,A,260,352,2011,9
USGS,9503700,9/18/2011,20,A,261,353,2011,9
USGS,9503700,9/19/2011,20,A,262,354,2011,9
USGS,9503700,9/20/2011,20,A,263,355,2011,9
USGS,9503700,9/21/2011,21,A,264,356,2011,9
USGS,9503700,9/22/2011,20,A,265,357,2011,9
USGS,9503700,9/23/2011,20,A,266,358,2011,9
USGS,9503700,9/24/2011,20,A,267,359,2011,9
USGS,9503700,9/25/2011,20,A,268,360,2011,9
USGS,9503700,9/26/2011,19,A,269,361,2011,9
USGS,9503700,9/27/2011,20,A,270,362,2011,9
USGS,9503700,9/28/2011,21,A,271,363,2011,9
USGS,9503700,9/29/2011,21,A,272,364,2011,9
USGS,9503700,9/30/2011,21,A,273,365,2011,9
USGS,9503700,10/1/2011,21,A,274,1,2011,10
USGS,9503700,10/2/2011,21,A,275,2,2011,10
USGS,9503700,10/3/2011,21,A,276,3,2011,10
USGS,9503700,10/4/2011,21,A,277,4,2011,10
USGS,9503700,10/5/2011,21,A,278,5,2011,10
USGS,9503700,10/6/2011,21,A,279,6,2011,10
USGS,9503700,10/7/2011,21,A,280,7,2011,10
USGS,9503700,10/8/2011,21,A,281,8,2011,10
USGS,9503700,10/9/2011,21,A,282,9,2011,10
USGS,9503700,10/10/2011,21,A,283,10,2011,10
USGS,9503700,10/11/2011,21,A,284,11,2011,10
USGS,9503700,10/12/2011,20,A,285,12,2011,10
USGS,9503700,10/13/2011,20,A,286,13,2011,10
USGS,9503700,10/14/2011,21,A,287,14,2011,10
USGS,9503700,10/15/2011,22,A,288,15,2011,10
USGS,9503700,10/16/2011,22,A,289,16,2011,10
USGS,9503700,10/17/2011,22,A,290,17,2011,10
USGS,9503700,10/18/2011,22,A,291,18,2011,10
USGS,9503700,10/19/2011,22,A,292,19,2011,10
USGS,9503700,10/20/2011,22,A,293,20,2011,10
USGS,9503700,10/21/2011,21,A,294,21,2011,10
USGS,9503700,10/22/2011,21,A,295,22,2011,10
USGS,9503700,10/23/2011,21,A,296,23,2011,10
USGS,9503700,10/24/2011,21,A,297,24,2011,10
USGS,9503700,10/25/2011,20,A,298,25,2011,10
USGS,9503700,10/26/2011,20,A,299,26,2011,10
USGS,9503700,10/27/2011,20,A,300,27,2011,10
USGS,9503700,10/28/2011,20,A,301,28,2011,10
USGS,9503700,10/29/2011,20,A,302,29,2011,10
USGS,9503700,10/30/2011,20,A,303,30,2011,10
USGS,9503700,10/31/2011,20,A,304,31,2011,10
USGS,9503700,11/1/2011,21,A,305,32,2011,11
USGS,9503700,11/2/2011,20,A,306,33,2011,11
USGS,9503700,11/3/2011,21,A,307,34,2011,11
USGS,9503700,11/4/2011,21,A,308,35,2011,11
USGS,9503700,11/5/2011,22,A,309,36,2011,11
USGS,9503700,11/6/2011,20,A,310,37,2011,11
USGS,9503700,11/7/2011,21,A,311,38,2011,11
USGS,9503700,11/8/2011,23,A,312,39,2011,11
USGS,9503700,11/9/2011,23,A,313,40,2011,11
USGS,9503700,11/10/2011,21,A,314,41,2011,11
USGS,9503700,11/11/2011,21,A,315,42,2011,11
USGS,9503700,11/12/2011,21,A,316,43,2011,11
USGS,9503700,11/13/2011,21,A,317,44,2011,11
USGS,9503700,11/14/2011,21,A,318,45,2011,11
USGS,9503700,11/15/2011,22,A,319,46,2011,11
USGS,9503700,11/16/2011,22,A,320,47,2011,11
USGS,9503700,11/17/2011,22,A,321,48,2011,11
USGS,9503700,11/18/2011,22,A,322,49,2011,11
USGS,9503700,11/19/2011,22,A,323,50,2011,11
USGS,9503700,11/20/2011,22,A,324,51,2011,11
USGS,9503700,11/21/2011,23,A,325,52,2011,11
USGS,9503700,11/22/2011,23,A,326,53,2011,11
USGS,9503700,11/23/2011,24,A,327,54,2011,11
USGS,9503700,11/24/2011,24,A,328,55,2011,11
USGS,9503700,11/25/2011,24,A,329,56,2011,11
USGS,9503700,11/26/2011,24,A,330,57,2011,11
USGS,9503700,11/27/2011,24,A,331,58,2011,11
USGS,9503700,11/28/2011,23,A,332,59,2011,11
USGS,9503700,11/29/2011,23,A,333,60,2011,11
USGS,9503700,11/30/2011,22,A,334,61,2011,11
USGS,9503700,12/1/2011,22,A,335,62,2011,12
USGS,9503700,12/2/2011,23,A,336,63,2011,12
USGS,9503700,12/3/2011,24,A,337,64,2011,12
USGS,9503700,12/4/2011,23,A,338,65,2011,12
USGS,9503700,12/5/2011,22,A,339,66,2011,12
USGS,9503700,12/6/2011,22,A,340,67,2011,12
USGS,9503700,12/7/2011,22,A,341,68,2011,12
USGS,9503700,12/8/2011,22,A,342,69,2011,12
USGS,9503700,12/9/2011,22,A,343,70,2011,12
USGS,9503700,12/10/2011,22,A,344,71,2011,12
USGS,9503700,12/11/2011,22,A,345,72,2011,12
USGS,9503700,12/12/2011,22,A,346,73,2011,12
USGS,9503700,12/13/2011,21,A,347,74,2011,12
USGS,9503700,12/14/2011,22,A,348,75,2011,12
USGS,9503700,12/15/2011,22,A,349,76,2011,12
USGS,9503700,12/16/2011,21,A,350,77,2011,12
USGS,9503700,12/17/2011,21,A,351,78,2011,12
USGS,9503700,12/18/2011,22,A,352,79,2011,12
USGS,9503700,12/19/2011,22,A,353,80,2011,12
USGS,9503700,12/20/2011,22,A,354,81,2011,12
USGS,9503700,12/21/2011,22,A,355,82,2011,12
USGS,9503700,12/22/2011,22,A,356,83,2011,12
USGS,9503700,12/23/2011,22,A,357,84,2011,12
USGS,9503700,12/24/2011,22,A,358,85,2011,12
USGS,9503700,12/25/2011,22,A,359,86,2011,12
USGS,9503700,12/26/2011,22,A,360,87,2011,12
USGS,9503700,12/27/2011,22,A,361,88,2011,12
USGS,9503700,12/28/2011,23,A,362,89,2011,12
USGS,9503700,12/29/2011,23,A,363,90,2011,12
USGS,9503700,12/30/2011,23,A,364,91,2011,12
USGS,9503700,12/31/2011,23,A,365,92,2011,12
USGS,9503700,1/1/2012,23,A,1,93,2012,1
USGS,9503700,1/2/2012,22,A,2,94,2012,1
USGS,9503700,1/3/2012,22,A,3,95,2012,1
USGS,9503700,1/4/2012,22,A,4,96,2012,1
USGS,9503700,1/5/2012,22,A,5,97,2012,1
USGS,9503700,1/6/2012,23,A,6,98,2012,1
USGS,9503700,1/7/2012,23,A,7,99,2012,1
USGS,9503700,1/8/2012,22,A,8,100,2012,1
USGS,9503700,1/9/2012,22,A,9,101,2012,1
USGS,9503700,1/10/2012,23,A,10,102,2012,1
USGS,9503700,1/11/2012,24,A,11,103,2012,1
USGS,9503700,1/12/2012,24,A,12,104,2012,1
USGS,9503700,1/13/2012,24,A,13,105,2012,1
USGS,9503700,1/14/2012,24,A,14,106,2012,1
USGS,9503700,1/15/2012,24,A,15,107,2012,1
USGS,9503700,1/16/2012,24,A,16,108,2012,1
USGS,9503700,1/17/2012,24,A,17,109,2012,1
USGS,9503700,1/18/2012,24,A,18,110,2012,1
USGS,9503700,1/19/2012,25,A,19,111,2012,1
USGS,9503700,1/20/2012,25,A,20,112,2012,1
USGS,9503700,1/21/2012,24,A,21,113,2012,1
USGS,9503700,1/22/2012,23,A,22,114,2012,1
USGS,9503700,1/23/2012,23,A,23,115,2012,1
USGS,9503700,1/24/2012,23,A,24,116,2012,1
USGS,9503700,1/25/2012,22,A,25,117,2012,1
USGS,9503700,1/26/2012,23,A,26,118,2012,1
USGS,9503700,1/27/2012,23,A,27,119,2012,1
USGS,9503700,1/28/2012,22,A,28,120,2012,1
USGS,9503700,1/29/2012,22,A,29,121,2012,1
USGS,9503700,1/30/2012,22,A,30,122,2012,1
USGS,9503700,1/31/2012,22,A,31,123,2012,1
USGS,9503700,2/1/2012,22,A,32,124,2012,2
USGS,9503700,2/2/2012,22,A,33,125,2012,2
USGS,9503700,2/3/2012,22,A,34,126,2012,2
USGS,9503700,2/4/2012,22,A,35,127,2012,2
USGS,9503700,2/5/2012,21,A,36,128,2012,2
USGS,9503700,2/6/2012,21,A,37,129,2012,2
USGS,9503700,2/7/2012,22,A,38,130,2012,2
USGS,9503700,2/8/2012,23,A,39,131,2012,2
USGS,9503700,2/9/2012,23,A,40,132,2012,2
USGS,9503700,2/10/2012,23,A,41,133,2012,2
USGS,9503700,2/11/2012,23,A,42,134,2012,2
USGS,9503700,2/12/2012,22,A,43,135,2012,2
USGS,9503700,2/13/2012,22,A,44,136,2012,2
USGS,9503700,2/14/2012,22,A,45,137,2012,2
USGS,9503700,2/15/2012,22,A,46,138,2012,2
USGS,9503700,2/16/2012,22,A,47,139,2012,2
USGS,9503700,2/17/2012,23,A,48,140,2012,2
USGS,9503700,2/18/2012,23,A,49,141,2012,2
USGS,9503700,2/19/2012,23,A,50,142,2012,2
USGS,9503700,2/20/2012,23,A,51,143,2012,2
USGS,9503700,2/21/2012,23,A,52,144,2012,2
USGS,9503700,2/22/2012,24,A,53,145,2012,2
USGS,9503700,2/23/2012,24,A,54,146,2012,2
USGS,9503700,2/24/2012,24,A,55,147,2012,2
USGS,9503700,2/25/2012,25,A,56,148,2012,2
USGS,9503700,2/26/2012,26,A,57,149,2012,2
USGS,9503700,2/27/2012,26,A,58,150,2012,2
USGS,9503700,2/28/2012,26,A,59,151,2012,2
USGS,9503700,2/29/2012,26,A,60,152,2012,2
USGS,9503700,3/1/2012,26,A,61,153,2012,3
USGS,9503700,3/2/2012,25,A,62,154,2012,3
USGS,9503700,3/3/2012,25,A,63,155,2012,3
USGS,9503700,3/4/2012,25,A,64,156,2012,3
USGS,9503700,3/5/2012,25,A,65,157,2012,3
USGS,9503700,3/6/2012,25,A,66,158,2012,3
USGS,9503700,3/7/2012,25,A,67,159,2012,3
USGS,9503700,3/8/2012,25,A,68,160,2012,3
USGS,9503700,3/9/2012,26,A,69,161,2012,3
USGS,9503700,3/10/2012,26,A,70,162,2012,3
USGS,9503700,3/11/2012,26,A,71,163,2012,3
USGS,9503700,3/12/2012,26,A,72,164,2012,3
USGS,9503700,3/13/2012,26,A,73,165,2012,3
USGS,9503700,3/14/2012,27,A,74,166,2012,3
USGS,9503700,3/15/2012,26,A,75,167,2012,3
USGS,9503700,3/16/2012,26,A,76,168,2012,3
USGS,9503700,3/17/2012,26,A,77,169,2012,3
USGS,9503700,3/18/2012,30,A,78,170,2012,3
USGS,9503700,3/19/2012,27,A,79,171,2012,3
USGS,9503700,3/20/2012,27,A,80,172,2012,3
USGS,9503700,3/21/2012,26,A,81,173,2012,3
USGS,9503700,3/22/2012,26,A,82,174,2012,3
USGS,9503700,3/23/2012,26,A,83,175,2012,3
USGS,9503700,3/24/2012,26,A,84,176,2012,3
USGS,9503700,3/25/2012,26,A,85,177,2012,3
USGS,9503700,3/26/2012,26,A,86,178,2012,3
USGS,9503700,3/27/2012,26,A,87,179,2012,3
USGS,9503700,3/28/2012,26,A,88,180,2012,3
USGS,9503700,3/29/2012,25,A,89,181,2012,3
USGS,9503700,3/30/2012,25,A,90,182,2012,3
USGS,9503700,3/31/2012,25,A,91,183,2012,3
USGS,9503700,4/1/2012,25,A,92,184,2012,4
USGS,9503700,4/2/2012,25,A,93,185,2012,4
USGS,9503700,4/3/2012,24,A,94,186,2012,4
USGS,9503700,4/4/2012,24,A,95,187,2012,4
USGS,9503700,4/5/2012,24,A,96,188,2012,4
USGS,9503700,4/6/2012,25,A,97,189,2012,4
USGS,9503700,4/7/2012,25,A,98,190,2012,4
USGS,9503700,4/8/2012,25,A,99,191,2012,4
USGS,9503700,4/9/2012,24,A,100,192,2012,4
USGS,9503700,4/10/2012,24,A,101,193,2012,4
USGS,9503700,4/11/2012,24,A,102,194,2012,4
USGS,9503700,4/12/2012,24,A,103,195,2012,4
USGS,9503700,4/13/2012,23,A,104,196,2012,4
USGS,9503700,4/14/2012,24,A,105,197,2012,4
USGS,9503700,4/15/2012,23,A,106,198,2012,4
USGS,9503700,4/16/2012,24,A,107,199,2012,4
USGS,9503700,4/17/2012,24,A,108,200,2012,4
USGS,9503700,4/18/2012,24,A,109,201,2012,4
USGS,9503700,4/19/2012,24,A,110,202,2012,4
USGS,9503700,4/20/2012,24,A,111,203,2012,4
USGS,9503700,4/21/2012,24,A,112,204,2012,4
USGS,9503700,4/22/2012,24,A,113,205,2012,4
USGS,9503700,4/23/2012,24,A,114,206,2012,4
USGS,9503700,4/24/2012,24,A,115,207,2012,4
USGS,9503700,4/25/2012,25,A,116,208,2012,4
USGS,9503700,4/26/2012,25,A,117,209,2012,4
USGS,9503700,4/27/2012,24,A,118,210,2012,4
USGS,9503700,4/28/2012,23,A,119,211,2012,4
USGS,9503700,4/29/2012,23,A,120,212,2012,4
USGS,9503700,4/30/2012,23,A,121,213,2012,4
USGS,9503700,5/1/2012,23,A,122,214,2012,5
USGS,9503700,5/2/2012,23,A,123,215,2012,5
USGS,9503700,5/3/2012,22,A,124,216,2012,5
USGS,9503700,5/4/2012,22,A,125,217,2012,5
USGS,9503700,5/5/2012,22,A,126,218,2012,5
USGS,9503700,5/6/2012,22,A,127,219,2012,5
USGS,9503700,5/7/2012,22,A,128,220,2012,5
USGS,9503700,5/8/2012,22,A,129,221,2012,5
USGS,9503700,5/9/2012,22,A,130,222,2012,5
USGS,9503700,5/10/2012,22,A,131,223,2012,5
USGS,9503700,5/11/2012,22,A,132,224,2012,5
USGS,9503700,5/12/2012,22,A,133,225,2012,5
USGS,9503700,5/13/2012,22,A,134,226,2012,5
USGS,9503700,5/14/2012,23,A,135,227,2012,5
USGS,9503700,5/15/2012,22,A,136,228,2012,5
USGS,9503700,5/16/2012,23,A,137,229,2012,5
USGS,9503700,5/17/2012,23,A,138,230,2012,5
USGS,9503700,5/18/2012,23,A,139,231,2012,5
USGS,9503700,5/19/2012,24,A,140,232,2012,5
USGS,9503700,5/20/2012,24,A,141,233,2012,5
USGS,9503700,5/21/2012,24,A,142,234,2012,5
USGS,9503700,5/22/2012,23,A,143,235,2012,5
USGS,9503700,5/23/2012,22,A,144,236,2012,5
USGS,9503700,5/24/2012,24,A,145,237,2012,5
USGS,9503700,5/25/2012,24,A,146,238,2012,5
USGS,9503700,5/26/2012,23,A,147,239,2012,5
USGS,9503700,5/27/2012,24,A,148,240,2012,5
USGS,9503700,5/28/2012,24,A,149,241,2012,5
USGS,9503700,5/29/2012,24,A,150,242,2012,5
USGS,9503700,5/30/2012,23,A,151,243,2012,5
USGS,9503700,5/31/2012,23,A,152,244,2012,5
USGS,9503700,6/1/2012,21,A,153,245,2012,6
USGS,9503700,6/2/2012,21,A,154,246,2012,6
USGS,9503700,6/3/2012,22,A,155,247,2012,6
USGS,9503700,6/4/2012,22,A,156,248,2012,6
USGS,9503700,6/5/2012,21,A,157,249,2012,6
USGS,9503700,6/6/2012,21,A,158,250,2012,6
USGS,9503700,6/7/2012,21,A,159,251,2012,6
USGS,9503700,6/8/2012,20,A,160,252,2012,6
USGS,9503700,6/9/2012,18,A,161,253,2012,6
USGS,9503700,6/10/2012,18,A,162,254,2012,6
USGS,9503700,6/11/2012,19,A,163,255,2012,6
USGS,9503700,6/12/2012,19,A,164,256,2012,6
USGS,9503700,6/13/2012,19,A,165,257,2012,6
USGS,9503700,6/14/2012,20,A,166,258,2012,6
USGS,9503700,6/15/2012,21,A,167,259,2012,6
USGS,9503700,6/16/2012,21,A,168,260,2012,6
USGS,9503700,6/17/2012,20,A,169,261,2012,6
USGS,9503700,6/18/2012,21,A,170,262,2012,6
USGS,9503700,6/19/2012,21,A,171,263,2012,6
USGS,9503700,6/20/2012,21,A,172,264,2012,6
USGS,9503700,6/21/2012,21,A,173,265,2012,6
USGS,9503700,6/22/2012,21,A,174,266,2012,6
USGS,9503700,6/23/2012,20,A,175,267,2012,6
USGS,9503700,6/24/2012,20,A,176,268,2012,6
USGS,9503700,6/25/2012,20,A,177,269,2012,6
USGS,9503700,6/26/2012,19,A,178,270,2012,6
USGS,9503700,6/27/2012,19,A,179,271,2012,6
USGS,9503700,6/28/2012,19,A,180,272,2012,6
USGS,9503700,6/29/2012,19,A,181,273,2012,6
USGS,9503700,6/30/2012,18,A,182,274,2012,6
USGS,9503700,7/1/2012,18,A,183,275,2012,7
USGS,9503700,7/2/2012,18,A,184,276,2012,7
USGS,9503700,7/3/2012,18,A,185,277,2012,7
USGS,9503700,7/4/2012,18,A,186,278,2012,7
USGS,9503700,7/5/2012,19,A,187,279,2012,7
USGS,9503700,7/6/2012,19,A,188,280,2012,7
USGS,9503700,7/7/2012,18,A,189,281,2012,7
USGS,9503700,7/8/2012,19,A,190,282,2012,7
USGS,9503700,7/9/2012,18,A,191,283,2012,7
USGS,9503700,7/10/2012,19,A,192,284,2012,7
USGS,9503700,7/11/2012,19,A,193,285,2012,7
USGS,9503700,7/12/2012,20,A,194,286,2012,7
USGS,9503700,7/13/2012,21,A,195,287,2012,7
USGS,9503700,7/14/2012,22,A,196,288,2012,7
USGS,9503700,7/15/2012,21,A,197,289,2012,7
USGS,9503700,7/16/2012,20,A,198,290,2012,7
USGS,9503700,7/17/2012,19,A,199,291,2012,7
USGS,9503700,7/18/2012,18,A,200,292,2012,7
USGS,9503700,7/19/2012,18,A,201,293,2012,7
USGS,9503700,7/20/2012,18,A,202,294,2012,7
USGS,9503700,7/21/2012,20,A,203,295,2012,7
USGS,9503700,7/22/2012,22,A,204,296,2012,7
USGS,9503700,7/23/2012,22,A,205,297,2012,7
USGS,9503700,7/24/2012,21,A,206,298,2012,7
USGS,9503700,7/25/2012,20,A,207,299,2012,7
USGS,9503700,7/26/2012,19,A,208,300,2012,7
USGS,9503700,7/27/2012,19,A,209,301,2012,7
USGS,9503700,7/28/2012,20,A,210,302,2012,7
USGS,9503700,7/29/2012,21,A,211,303,2012,7
USGS,9503700,7/30/2012,22,A,212,304,2012,7
USGS,9503700,7/31/2012,21,A,213,305,2012,7
USGS,9503700,8/1/2012,22,A,214,306,2012,8
USGS,9503700,8/2/2012,22,A,215,307,2012,8
USGS,9503700,8/3/2012,21,A,216,308,2012,8
USGS,9503700,8/4/2012,21,A,217,309,2012,8
USGS,9503700,8/5/2012,21,A,218,310,2012,8
USGS,9503700,8/6/2012,21,A,219,311,2012,8
USGS,9503700,8/7/2012,21,A,220,312,2012,8
USGS,9503700,8/8/2012,21,A,221,313,2012,8
USGS,9503700,8/9/2012,20,A,222,314,2012,8
USGS,9503700,8/10/2012,20,A,223,315,2012,8
USGS,9503700,8/11/2012,20,A,224,316,2012,8
USGS,9503700,8/12/2012,20,A,225,317,2012,8
USGS,9503700,8/13/2012,20,A,226,318,2012,8
USGS,9503700,8/14/2012,20,A,227,319,2012,8
USGS,9503700,8/15/2012,19,A,228,320,2012,8
USGS,9503700,8/16/2012,19,A,229,321,2012,8
USGS,9503700,8/17/2012,20,A,230,322,2012,8
USGS,9503700,8/18/2012,20,A,231,323,2012,8
USGS,9503700,8/19/2012,30,A,232,324,2012,8
USGS,9503700,8/20/2012,23,A,233,325,2012,8
USGS,9503700,8/21/2012,22,A,234,326,2012,8
USGS,9503700,8/22/2012,21,A,235,327,2012,8
USGS,9503700,8/23/2012,22,A,236,328,2012,8
USGS,9503700,8/24/2012,24,A,237,329,2012,8
USGS,9503700,8/25/2012,41,A,238,330,2012,8
USGS,9503700,8/26/2012,26,A,239,331,2012,8
USGS,9503700,8/27/2012,24,A,240,332,2012,8
USGS,9503700,8/28/2012,23,A,241,333,2012,8
USGS,9503700,8/29/2012,23,A,242,334,2012,8
USGS,9503700,8/30/2012,22,A,243,335,2012,8
USGS,9503700,8/31/2012,22,A,244,336,2012,8
USGS,9503700,9/1/2012,23,A,245,337,2012,9
USGS,9503700,9/2/2012,24,A,246,338,2012,9
USGS,9503700,9/3/2012,24,A,247,339,2012,9
USGS,9503700,9/4/2012,23,A,248,340,2012,9
USGS,9503700,9/5/2012,24,A,249,341,2012,9
USGS,9503700,9/6/2012,25,A,250,342,2012,9
USGS,9503700,9/7/2012,26,A,251,343,2012,9
USGS,9503700,9/8/2012,25,A,252,344,2012,9
USGS,9503700,9/9/2012,24,A,253,345,2012,9
USGS,9503700,9/10/2012,24,A,254,346,2012,9
USGS,9503700,9/11/2012,25,A,255,347,2012,9
USGS,9503700,9/12/2012,26,A,256,348,2012,9
USGS,9503700,9/13/2012,24,A,257,349,2012,9
USGS,9503700,9/14/2012,24,A,258,350,2012,9
USGS,9503700,9/15/2012,24,A,259,351,2012,9
USGS,9503700,9/16/2012,24,A,260,352,2012,9
USGS,9503700,9/17/2012,24,A,261,353,2012,9
USGS,9503700,9/18/2012,23,A,262,354,2012,9
USGS,9503700,9/19/2012,22,A,263,355,2012,9
USGS,9503700,9/20/2012,22,A,264,356,2012,9
USGS,9503700,9/21/2012,22,A,265,357,2012,9
USGS,9503700,9/22/2012,22,A,266,358,2012,9
USGS,9503700,9/23/2012,21,A,267,359,2012,9
USGS,9503700,9/24/2012,21,A,268,360,2012,9
USGS,9503700,9/25/2012,21,A,269,361,2012,9
USGS,9503700,9/26/2012,21,A,270,362,2012,9
USGS,9503700,9/27/2012,21,A,271,363,2012,9
USGS,9503700,9/28/2012,21,A,272,364,2012,9
USGS,9503700,9/29/2012,21,A,273,365,2012,9
USGS,9503700,9/30/2012,21,A,274,366,2012,9
USGS,9503700,10/1/2012,21,A,275,1,2012,10
USGS,9503700,10/2/2012,21,A,276,2,2012,10
USGS,9503700,10/3/2012,21,A,277,3,2012,10
USGS,9503700,10/4/2012,21,A,278,4,2012,10
USGS,9503700,10/5/2012,22,A,279,5,2012,10
USGS,9503700,10/6/2012,22,A,280,6,2012,10
USGS,9503700,10/7/2012,22,A,281,7,2012,10
USGS,9503700,10/8/2012,22,A,282,8,2012,10
USGS,9503700,10/9/2012,22,A,283,9,2012,10
USGS,9503700,10/10/2012,22,A,284,10,2012,10
USGS,9503700,10/11/2012,23,A,285,11,2012,10
USGS,9503700,10/12/2012,23,A,286,12,2012,10
USGS,9503700,10/13/2012,23,A,287,13,2012,10
USGS,9503700,10/14/2012,23,A,288,14,2012,10
USGS,9503700,10/15/2012,23,A,289,15,2012,10
USGS,9503700,10/16/2012,23,A,290,16,2012,10
USGS,9503700,10/17/2012,23,A,291,17,2012,10
USGS,9503700,10/18/2012,23,A,292,18,2012,10
USGS,9503700,10/19/2012,24,A,293,19,2012,10
USGS,9503700,10/20/2012,23,A,294,20,2012,10
USGS,9503700,10/21/2012,23,A,295,21,2012,10
USGS,9503700,10/22/2012,24,A,296,22,2012,10
USGS,9503700,10/23/2012,24,A,297,23,2012,10
USGS,9503700,10/24/2012,24,A,298,24,2012,10
USGS,9503700,10/25/2012,24,A,299,25,2012,10
USGS,9503700,10/26/2012,24,A,300,26,2012,10
USGS,9503700,10/27/2012,24,A,301,27,2012,10
USGS,9503700,10/28/2012,24,A,302,28,2012,10
USGS,9503700,10/29/2012,24,A,303,29,2012,10
USGS,9503700,10/30/2012,24,A,304,30,2012,10
USGS,9503700,10/31/2012,24,A,305,31,2012,10
USGS,9503700,11/1/2012,24,A,306,32,2012,11
USGS,9503700,11/2/2012,23,A,307,33,2012,11
USGS,9503700,11/3/2012,24,A,308,34,2012,11
USGS,9503700,11/4/2012,24,A,309,35,2012,11
USGS,9503700,11/5/2012,24,A,310,36,2012,11
USGS,9503700,11/6/2012,24,A,311,37,2012,11
USGS,9503700,11/7/2012,23,A,312,38,2012,11
USGS,9503700,11/8/2012,23,A,313,39,2012,11
USGS,9503700,11/9/2012,24,A,314,40,2012,11
USGS,9503700,11/10/2012,24,A,315,41,2012,11
USGS,9503700,11/11/2012,24,A,316,42,2012,11
USGS,9503700,11/12/2012,24,A,317,43,2012,11
USGS,9503700,11/13/2012,24,A,318,44,2012,11
USGS,9503700,11/14/2012,24,A,319,45,2012,11
USGS,9503700,11/15/2012,24,A,320,46,2012,11
USGS,9503700,11/16/2012,24,A,321,47,2012,11
USGS,9503700,11/17/2012,24,A,322,48,2012,11
USGS,9503700,11/18/2012,24,A,323,49,2012,11
USGS,9503700,11/19/2012,24,A,324,50,2012,11
USGS,9503700,11/20/2012,24,A,325,51,2012,11
USGS,9503700,11/21/2012,24,A,326,52,2012,11
USGS,9503700,11/22/2012,24,A,327,53,2012,11
USGS,9503700,11/23/2012,23,A,328,54,2012,11
USGS,9503700,11/24/2012,23,A,329,55,2012,11
USGS,9503700,11/25/2012,22,A,330,56,2012,11
USGS,9503700,11/26/2012,22,A,331,57,2012,11
USGS,9503700,11/27/2012,22,A,332,58,2012,11
USGS,9503700,11/28/2012,22,A,333,59,2012,11
USGS,9503700,11/29/2012,22,A,334,60,2012,11
USGS,9503700,11/30/2012,22,A,335,61,2012,11
USGS,9503700,12/1/2012,22,A,336,62,2012,12
USGS,9503700,12/2/2012,23,A,337,63,2012,12
USGS,9503700,12/3/2012,22,A,338,64,2012,12
USGS,9503700,12/4/2012,23,A,339,65,2012,12
USGS,9503700,12/5/2012,23,A,340,66,2012,12
USGS,9503700,12/6/2012,23,A,341,67,2012,12
USGS,9503700,12/7/2012,23,A,342,68,2012,12
USGS,9503700,12/8/2012,23,A,343,69,2012,12
USGS,9503700,12/9/2012,23,A,344,70,2012,12
USGS,9503700,12/10/2012,23,A,345,71,2012,12
USGS,9503700,12/11/2012,23,A,346,72,2012,12
USGS,9503700,12/12/2012,23,A,347,73,2012,12
USGS,9503700,12/13/2012,23,A,348,74,2012,12
USGS,9503700,12/14/2012,25,A,349,75,2012,12
USGS,9503700,12/15/2012,24,A,350,76,2012,12
USGS,9503700,12/16/2012,24,A,351,77,2012,12
USGS,9503700,12/17/2012,24,A,352,78,2012,12
USGS,9503700,12/18/2012,24,A,353,79,2012,12
USGS,9503700,12/19/2012,24,A,354,80,2012,12
USGS,9503700,12/20/2012,24,A,355,81,2012,12
USGS,9503700,12/21/2012,24,A,356,82,2012,12
USGS,9503700,12/22/2012,24,A,357,83,2012,12
USGS,9503700,12/23/2012,24,A,358,84,2012,12
USGS,9503700,12/24/2012,24,A,359,85,2012,12
USGS,9503700,12/25/2012,24,A,360,86,2012,12
USGS,9503700,12/26/2012,24,A,361,87,2012,12
USGS,9503700,12/27/2012,24,A,362,88,2012,12
USGS,9503700,12/28/2012,24,A,363,89,2012,12
USGS,9503700,12/29/2012,24,A,364,90,2012,12
USGS,9503700,12/30/2012,24,A,365,91,2012,12
USGS,9503700,12/31/2012,24,A,366,92,2012,12
USGS,9503700,1/1/2013,24,A,1,93,2013,1
USGS,9503700,1/2/2013,24,A,2,94,2013,1
USGS,9503700,1/3/2013,24,A,3,95,2013,1
USGS,9503700,1/4/2013,24,A,4,96,2013,1
USGS,9503700,1/5/2013,24,A,5,97,2013,1
USGS,9503700,1/6/2013,24,A,6,98,2013,1
USGS,9503700,1/7/2013,24,A,7,99,2013,1
USGS,9503700,1/8/2013,24,A,8,100,2013,1
USGS,9503700,1/9/2013,24,A,9,101,2013,1
